name,year,state,search_interest
Gastly,2024,Arizona,75
Gastly,2024,Arkansas,69
Gastly,2024,California,72
Gastly,2024,Colorado,75
Gastly,2024,Connecticut,63
Gastly,2024,Delaware,66
Gastly,2024,District of Columbia,41
Gastly,2024,Florida,66
Gastly,2024,Georgia,63
Gastly,2024,Hawaii,88
Gastly,2024,Idaho,91
Gastly,2024,Illinois,63
Gastly,2024,Indiana,83
Gastly,2024,Iowa,75
Gastly,2024,Kansas,66
Gastly,2024,Kentucky,77
Gastly,2024,Louisiana,61
Gastly,2024,Maine,75
Gastly,2024,Maryland,72
Gastly,2024,Massachusetts,63
Gastly,2024,Michigan,83
Gastly,2024,Minnesota,66
Gastly,2024,Mississippi,47
Gastly,2024,Missouri,80
Gastly,2024,Montana,55
Gastly,2024,Nebraska,72
Gastly,2024,Nevada,91
Gastly,2024,New Hampshire,88
Gastly,2024,New Jersey,66
Gastly,2024,New Mexico,88
Gastly,2024,New York,58
Gastly,2024,North Carolina,63
Gastly,2024,North Dakota,75
Gastly,2024,Ohio,77
Gastly,2024,Oklahoma,100
Gastly,2024,Oregon,83
Gastly,2024,Pennsylvania,66
Gastly,2024,Rhode Island,100
Gastly,2024,South Carolina,63
Gastly,2024,South Dakota,77
Gastly,2024,Tennessee,72
Gastly,2024,Texas,75
Gastly,2024,Utah,100
Gastly,2024,Vermont,44
Gastly,2024,Virginia,63
Gastly,2024,Washington,83
Gastly,2024,West Virginia,83
Gastly,2024,Wisconsin,69
Gastly,2024,Wyoming,0
Haunter,2024,Alabama,65
Haunter,2024,Alaska,65
Haunter,2024,Arizona,80
Haunter,2024,Arkansas,85
Haunter,2024,California,75
Haunter,2024,Colorado,82
Haunter,2024,Connecticut,75
Haunter,2024,Delaware,73
Haunter,2024,District of Columbia,73
Haunter,2024,Florida,68
Haunter,2024,Georgia,60
Haunter,2024,Hawaii,95
Haunter,2024,Idaho,85
Haunter,2024,Illinois,65
Haunter,2024,Indiana,92
Haunter,2024,Iowa,65
Haunter,2024,Kansas,60
Haunter,2024,Kentucky,87
Haunter,2024,Louisiana,68
Haunter,2024,Maine,80
Haunter,2024,Maryland,75
Haunter,2024,Massachusetts,63
Haunter,2024,Michigan,78
Haunter,2024,Minnesota,80
Haunter,2024,Mississippi,60
Haunter,2024,Missouri,87
Haunter,2024,Montana,63
Haunter,2024,Nebraska,80
Haunter,2024,Nevada,85
Haunter,2024,New Hampshire,82
Haunter,2024,New Jersey,73
Haunter,2024,New Mexico,85
Haunter,2024,New York,65
Haunter,2024,North Carolina,70
Haunter,2024,North Dakota,46
Haunter,2024,Ohio,80
Haunter,2024,Oklahoma,97
Haunter,2024,Oregon,97
Haunter,2024,Pennsylvania,80
Haunter,2024,Rhode Island,82
Haunter,2024,South Carolina,58
Haunter,2024,South Dakota,82
Haunter,2024,Tennessee,78
Haunter,2024,Texas,70
Haunter,2024,Utah,100
Haunter,2024,Vermont,92
Haunter,2024,Virginia,73
Haunter,2024,Washington,92
Haunter,2024,West Virginia,92
Haunter,2024,Wisconsin,75
Haunter,2024,Wyoming,90
Gengar,2024,Alabama,49
Gengar,2024,Alaska,66
Gengar,2024,Arizona,63
Gengar,2024,Arkansas,61
Gengar,2024,California,86
Gengar,2024,Colorado,54
Gengar,2024,Connecticut,56
Gengar,2024,Delaware,62
Gengar,2024,District of Columbia,25
Gengar,2024,Florida,60
Gengar,2024,Georgia,47
Gengar,2024,Hawaii,100
Gengar,2024,Idaho,58
Gengar,2024,Illinois,62
Gengar,2024,Indiana,58
Gengar,2024,Iowa,53
Gengar,2024,Kansas,58
Gengar,2024,Kentucky,65
Gengar,2024,Louisiana,46
Gengar,2024,Maine,54
Gengar,2024,Maryland,55
Gengar,2024,Massachusetts,47
Gengar,2024,Michigan,52
Gengar,2024,Minnesota,56
Gengar,2024,Mississippi,42
Gengar,2024,Missouri,57
Gengar,2024,Montana,44
Gengar,2024,Nebraska,58
Gengar,2024,Nevada,86
Gengar,2024,New Hampshire,65
Gengar,2024,New Jersey,51
Gengar,2024,New Mexico,64
Gengar,2024,New York,49
Gengar,2024,North Carolina,50
Gengar,2024,North Dakota,53
Gengar,2024,Ohio,53
Gengar,2024,Oklahoma,68
Gengar,2024,Oregon,70
Gengar,2024,Pennsylvania,52
Gengar,2024,Rhode Island,72
Gengar,2024,South Carolina,53
Gengar,2024,South Dakota,52
Gengar,2024,Tennessee,54
Gengar,2024,Texas,68
Gengar,2024,Utah,72
Gengar,2024,Vermont,43
Gengar,2024,Virginia,50
Gengar,2024,Washington,69
Gengar,2024,West Virginia,69
Gengar,2024,Wisconsin,55
Gengar,2024,Wyoming,48
Onix,2024,Alabama,49
Onix,2024,Alaska,100
Onix,2024,Arizona,74
Onix,2024,Arkansas,77
Onix,2024,California,74
Onix,2024,Colorado,70
Onix,2024,Connecticut,67
Onix,2024,Delaware,95
Onix,2024,District of Columbia,65
Onix,2024,Florida,76
Onix,2024,Georgia,62
Onix,2024,Hawaii,73
Onix,2024,Idaho,79
Onix,2024,Illinois,65
Onix,2024,Indiana,65
Onix,2024,Iowa,62
Onix,2024,Kansas,85
Onix,2024,Kentucky,65
Onix,2024,Louisiana,50
Onix,2024,Maine,68
Onix,2024,Maryland,58
Onix,2024,Massachusetts,71
Onix,2024,Michigan,70
Onix,2024,Minnesota,71
Onix,2024,Mississippi,47
Onix,2024,Missouri,71
Onix,2024,Montana,58
Onix,2024,Nebraska,85
Onix,2024,Nevada,80
Onix,2024,New Hampshire,65
Onix,2024,New Jersey,68
Onix,2024,New Mexico,70
Onix,2024,New York,58
Onix,2024,North Carolina,67
Onix,2024,North Dakota,77
Onix,2024,Ohio,68
Onix,2024,Oklahoma,67
Onix,2024,Oregon,76
Onix,2024,Pennsylvania,65
Onix,2024,Rhode Island,65
Onix,2024,South Carolina,64
Onix,2024,South Dakota,88
Onix,2024,Tennessee,67
Onix,2024,Texas,79
Onix,2024,Utah,94
Onix,2024,Vermont,71
Onix,2024,Virginia,62
Onix,2024,Washington,71
Onix,2024,West Virginia,68
Onix,2024,Wisconsin,67
Onix,2024,Wyoming,46
Drowzee,2024,Alabama,40
Drowzee,2024,Alaska,0
Drowzee,2024,Arizona,66
Drowzee,2024,Arkansas,66
Drowzee,2024,California,60
Drowzee,2024,Colorado,60
Drowzee,2024,Connecticut,53
Drowzee,2024,Delaware,66
Drowzee,2024,District of Columbia,0
Drowzee,2024,Florida,53
Drowzee,2024,Georgia,46
Drowzee,2024,Hawaii,66
Drowzee,2024,Idaho,46
Drowzee,2024,Illinois,53
Drowzee,2024,Indiana,66
Drowzee,2024,Iowa,66
Drowzee,2024,Kansas,60
Drowzee,2024,Kentucky,60
Drowzee,2024,Louisiana,46
Drowzee,2024,Maine,40
Drowzee,2024,Maryland,60
Drowzee,2024,Massachusetts,60
Drowzee,2024,Michigan,66
Drowzee,2024,Minnesota,60
Drowzee,2024,Mississippi,40
Drowzee,2024,Missouri,73
Drowzee,2024,Montana,0
Drowzee,2024,Nebraska,60
Drowzee,2024,Nevada,86
Drowzee,2024,New Hampshire,0
Drowzee,2024,New Jersey,60
Drowzee,2024,New Mexico,60
Drowzee,2024,New York,46
Drowzee,2024,North Carolina,53
Drowzee,2024,North Dakota,0
Drowzee,2024,Ohio,66
Drowzee,2024,Oklahoma,60
Drowzee,2024,Oregon,73
Drowzee,2024,Pennsylvania,60
Drowzee,2024,Rhode Island,73
Drowzee,2024,South Carolina,60
Drowzee,2024,South Dakota,100
Drowzee,2024,Tennessee,53
Drowzee,2024,Texas,60
Drowzee,2024,Utah,73
Drowzee,2024,Vermont,0
Drowzee,2024,Virginia,53
Drowzee,2024,Washington,73
Drowzee,2024,West Virginia,0
Drowzee,2024,Wisconsin,66
Drowzee,2024,Wyoming,0
Hypno,2024,Alabama,59
Hypno,2024,Alaska,88
Hypno,2024,Arizona,67
Hypno,2024,Arkansas,67
Hypno,2024,California,67
Hypno,2024,Colorado,75
Hypno,2024,Connecticut,72
Hypno,2024,Delaware,75
Hypno,2024,District of Columbia,50
Hypno,2024,Florida,65
Hypno,2024,Georgia,57
Hypno,2024,Hawaii,48
Hypno,2024,Idaho,66
Hypno,2024,Illinois,66
Hypno,2024,Indiana,71
Hypno,2024,Iowa,67
Hypno,2024,Kansas,69
Hypno,2024,Kentucky,76
Hypno,2024,Louisiana,58
Hypno,2024,Maine,93
Hypno,2024,Maryland,64
Hypno,2024,Massachusetts,65
Hypno,2024,Michigan,80
Hypno,2024,Minnesota,74
Hypno,2024,Mississippi,59
Hypno,2024,Missouri,78
Hypno,2024,Montana,79
Hypno,2024,Nebraska,72
Hypno,2024,Nevada,86
Hypno,2024,New Hampshire,100
Hypno,2024,New Jersey,58
Hypno,2024,New Mexico,80
Hypno,2024,New York,65
Hypno,2024,North Carolina,57
Hypno,2024,North Dakota,53
Hypno,2024,Ohio,72
Hypno,2024,Oklahoma,84
Hypno,2024,Oregon,90
Hypno,2024,Pennsylvania,70
Hypno,2024,Rhode Island,95
Hypno,2024,South Carolina,66
Hypno,2024,South Dakota,62
Hypno,2024,Tennessee,66
Hypno,2024,Texas,55
Hypno,2024,Utah,69
Hypno,2024,Vermont,73
Hypno,2024,Virginia,61
Hypno,2024,Washington,79
Hypno,2024,West Virginia,82
Hypno,2024,Wisconsin,75
Hypno,2024,Wyoming,68
Krabby,2024,Alabama,63
Krabby,2024,Alaska,51
Krabby,2024,Arizona,63
Krabby,2024,Arkansas,64
Krabby,2024,California,67
Krabby,2024,Colorado,56
Krabby,2024,Connecticut,71
Krabby,2024,Delaware,77
Krabby,2024,District of Columbia,35
Krabby,2024,Florida,65
Krabby,2024,Georgia,68
Krabby,2024,Hawaii,54
Krabby,2024,Idaho,62
Krabby,2024,Illinois,71
Krabby,2024,Indiana,73
Krabby,2024,Iowa,55
Krabby,2024,Kansas,67
Krabby,2024,Kentucky,72
Krabby,2024,Louisiana,63
Krabby,2024,Maine,56
Krabby,2024,Maryland,62
Krabby,2024,Massachusetts,53
Krabby,2024,Michigan,72
Krabby,2024,Minnesota,50
Krabby,2024,Mississippi,72
Krabby,2024,Missouri,70
Krabby,2024,Montana,61
Krabby,2024,Nebraska,62
Krabby,2024,Nevada,79
Krabby,2024,New Hampshire,61
Krabby,2024,New Jersey,68
Krabby,2024,New Mexico,80
Krabby,2024,New York,59
Krabby,2024,North Carolina,71
Krabby,2024,North Dakota,59
Krabby,2024,Ohio,91
Krabby,2024,Oklahoma,65
Krabby,2024,Oregon,57
Krabby,2024,Pennsylvania,82
Krabby,2024,Rhode Island,75
Krabby,2024,South Carolina,63
Krabby,2024,South Dakota,59
Krabby,2024,Tennessee,61
Krabby,2024,Texas,65
Krabby,2024,Utah,67
Krabby,2024,Vermont,45
Krabby,2024,Virginia,62
Krabby,2024,Washington,58
Krabby,2024,West Virginia,100
Krabby,2024,Wisconsin,55
Krabby,2024,Wyoming,63
Kingler,2024,Alabama,45
Kingler,2024,Alaska,0
Kingler,2024,Arizona,45
Kingler,2024,Arkansas,0
Kingler,2024,California,45
Kingler,2024,Colorado,54
Kingler,2024,Connecticut,27
Kingler,2024,Delaware,100
Kingler,2024,District of Columbia,0
Kingler,2024,Florida,36
Kingler,2024,Georgia,45
Kingler,2024,Hawaii,63
Kingler,2024,Idaho,0
Kingler,2024,Illinois,27
Kingler,2024,Indiana,54
Kingler,2024,Iowa,63
Kingler,2024,Kansas,36
Kingler,2024,Kentucky,54
Kingler,2024,Louisiana,27
Kingler,2024,Maine,90
Kingler,2024,Maryland,45
Kingler,2024,Massachusetts,36
Kingler,2024,Michigan,54
Kingler,2024,Minnesota,54
Kingler,2024,Mississippi,0
Kingler,2024,Missouri,36
Kingler,2024,Montana,0
Kingler,2024,Nebraska,63
Kingler,2024,Nevada,45
Kingler,2024,New Hampshire,0
Kingler,2024,New Jersey,45
Kingler,2024,New Mexico,63
Kingler,2024,New York,36
Kingler,2024,North Carolina,27
Kingler,2024,North Dakota,0
Kingler,2024,Ohio,45
Kingler,2024,Oklahoma,45
Kingler,2024,Oregon,63
Kingler,2024,Pennsylvania,54
Kingler,2024,Rhode Island,0
Kingler,2024,South Carolina,27
Kingler,2024,South Dakota,0
Kingler,2024,Tennessee,36
Kingler,2024,Texas,36
Kingler,2024,Utah,45
Kingler,2024,Vermont,0
Kingler,2024,Virginia,36
Kingler,2024,Washington,54
Kingler,2024,West Virginia,0
Kingler,2024,Wisconsin,36
Kingler,2024,Wyoming,0
Voltorb,2024,Alabama,57
Voltorb,2024,Alaska,64
Voltorb,2024,Arizona,57
Voltorb,2024,Arkansas,53
Voltorb,2024,California,57
Voltorb,2024,Colorado,60
Voltorb,2024,Connecticut,57
Voltorb,2024,Delaware,85
Voltorb,2024,District of Columbia,32
Voltorb,2024,Florida,50
Voltorb,2024,Georgia,50
Voltorb,2024,Hawaii,71
Voltorb,2024,Idaho,67
Voltorb,2024,Illinois,57
Voltorb,2024,Indiana,71
Voltorb,2024,Iowa,67
Voltorb,2024,Kansas,46
Voltorb,2024,Kentucky,75
Voltorb,2024,Louisiana,39
Voltorb,2024,Maine,57
Voltorb,2024,Maryland,67
Voltorb,2024,Massachusetts,50
Voltorb,2024,Michigan,71
Voltorb,2024,Minnesota,60
Voltorb,2024,Mississippi,39
Voltorb,2024,Missouri,50
Voltorb,2024,Montana,53
Voltorb,2024,Nebraska,57
Voltorb,2024,Nevada,50
Voltorb,2024,New Hampshire,78
Voltorb,2024,New Jersey,50
Voltorb,2024,New Mexico,53
Voltorb,2024,New York,46
Voltorb,2024,North Carolina,53
Voltorb,2024,North Dakota,96
Voltorb,2024,Ohio,60
Voltorb,2024,Oklahoma,64
Voltorb,2024,Oregon,71
Voltorb,2024,Pennsylvania,67
Voltorb,2024,Rhode Island,78
Voltorb,2024,South Carolina,42
Voltorb,2024,South Dakota,75
Voltorb,2024,Tennessee,60
Voltorb,2024,Texas,50
Voltorb,2024,Utah,100
Voltorb,2024,Vermont,0
Voltorb,2024,Virginia,50
Voltorb,2024,Washington,67
Voltorb,2024,West Virginia,60
Voltorb,2024,Wisconsin,67
Voltorb,2024,Wyoming,0
Electrode,2024,Alabama,59
Electrode,2024,Alaska,92
Electrode,2024,Arizona,70
Electrode,2024,Arkansas,78
Electrode,2024,California,77
Electrode,2024,Colorado,72
Electrode,2024,Connecticut,70
Electrode,2024,Delaware,76
Electrode,2024,District of Columbia,59
Electrode,2024,Florida,48
Electrode,2024,Georgia,57
Electrode,2024,Hawaii,64
Electrode,2024,Idaho,92
Electrode,2024,Illinois,65
Electrode,2024,Indiana,79
Electrode,2024,Iowa,82
Electrode,2024,Kansas,85
Electrode,2024,Kentucky,67
Electrode,2024,Louisiana,65
Electrode,2024,Maine,74
Electrode,2024,Maryland,60
Electrode,2024,Massachusetts,74
Electrode,2024,Michigan,70
Electrode,2024,Minnesota,71
Electrode,2024,Mississippi,57
Electrode,2024,Missouri,71
Electrode,2024,Montana,79
Electrode,2024,Nebraska,82
Electrode,2024,Nevada,60
Electrode,2024,New Hampshire,73
Electrode,2024,New Jersey,51
Electrode,2024,New Mexico,87
Electrode,2024,New York,59
Electrode,2024,North Carolina,62
Electrode,2024,North Dakota,89
Electrode,2024,Ohio,66
Electrode,2024,Oklahoma,61
Electrode,2024,Oregon,82
Electrode,2024,Pennsylvania,61
Electrode,2024,Rhode Island,79
Electrode,2024,South Carolina,60
Electrode,2024,South Dakota,74
Electrode,2024,Tennessee,66
Electrode,2024,Texas,83
Electrode,2024,Utah,86
Electrode,2024,Vermont,61
Electrode,2024,Virginia,61
Electrode,2024,Washington,66
Electrode,2024,West Virginia,64
Electrode,2024,Wisconsin,81
Electrode,2024,Wyoming,100
Exeggcute,2024,Alabama,25
Exeggcute,2024,Alaska,100
Exeggcute,2024,Arizona,30
Exeggcute,2024,Arkansas,40
Exeggcute,2024,California,35
Exeggcute,2024,Colorado,35
Exeggcute,2024,Connecticut,30
Exeggcute,2024,Delaware,55
Exeggcute,2024,District of Columbia,0
Exeggcute,2024,Florida,30
Exeggcute,2024,Georgia,25
Exeggcute,2024,Hawaii,55
Exeggcute,2024,Idaho,30
Exeggcute,2024,Illinois,30
Exeggcute,2024,Indiana,45
Exeggcute,2024,Iowa,30
Exeggcute,2024,Kansas,25
Exeggcute,2024,Kentucky,30
Exeggcute,2024,Louisiana,20
Exeggcute,2024,Maine,75
Exeggcute,2024,Maryland,30
Exeggcute,2024,Massachusetts,35
Exeggcute,2024,Michigan,35
Exeggcute,2024,Minnesota,35
Exeggcute,2024,Mississippi,30
Exeggcute,2024,Missouri,35
Exeggcute,2024,Montana,0
Exeggcute,2024,Nebraska,25
Exeggcute,2024,Nevada,35
Exeggcute,2024,New Hampshire,30
Exeggcute,2024,New Jersey,40
Exeggcute,2024,New Mexico,45
Exeggcute,2024,New York,25
Exeggcute,2024,North Carolina,30
Exeggcute,2024,North Dakota,0
Exeggcute,2024,Ohio,30
Exeggcute,2024,Oklahoma,30
Exeggcute,2024,Oregon,35
Exeggcute,2024,Pennsylvania,35
Exeggcute,2024,Rhode Island,50
Exeggcute,2024,South Carolina,35
Exeggcute,2024,South Dakota,80
Exeggcute,2024,Tennessee,35
Exeggcute,2024,Texas,30
Exeggcute,2024,Utah,50
Exeggcute,2024,Vermont,0
Exeggcute,2024,Virginia,25
Exeggcute,2024,Washington,45
Exeggcute,2024,West Virginia,0
Exeggcute,2024,Wisconsin,35
Exeggcute,2024,Wyoming,0
Exeggutor,2024,Alabama,31
Exeggutor,2024,Alaska,62
Exeggutor,2024,Arizona,53
Exeggutor,2024,Arkansas,43
Exeggutor,2024,California,53
Exeggutor,2024,Colorado,37
Exeggutor,2024,Connecticut,46
Exeggutor,2024,Delaware,34
Exeggutor,2024,District of Columbia,37
Exeggutor,2024,Florida,43
Exeggutor,2024,Georgia,37
Exeggutor,2024,Hawaii,100
Exeggutor,2024,Idaho,59
Exeggutor,2024,Illinois,40
Exeggutor,2024,Indiana,53
Exeggutor,2024,Iowa,50
Exeggutor,2024,Kansas,34
Exeggutor,2024,Kentucky,53
Exeggutor,2024,Louisiana,34
Exeggutor,2024,Maine,40
Exeggutor,2024,Maryland,43
Exeggutor,2024,Massachusetts,46
Exeggutor,2024,Michigan,50
Exeggutor,2024,Minnesota,50
Exeggutor,2024,Mississippi,40
Exeggutor,2024,Missouri,43
Exeggutor,2024,Montana,31
Exeggutor,2024,Nebraska,53
Exeggutor,2024,Nevada,53
Exeggutor,2024,New Hampshire,62
Exeggutor,2024,New Jersey,46
Exeggutor,2024,New Mexico,46
Exeggutor,2024,New York,34
Exeggutor,2024,North Carolina,37
Exeggutor,2024,North Dakota,0
Exeggutor,2024,Ohio,46
Exeggutor,2024,Oklahoma,40
Exeggutor,2024,Oregon,65
Exeggutor,2024,Pennsylvania,46
Exeggutor,2024,Rhode Island,43
Exeggutor,2024,South Carolina,46
Exeggutor,2024,South Dakota,62
Exeggutor,2024,Tennessee,43
Exeggutor,2024,Texas,43
Exeggutor,2024,Utah,68
Exeggutor,2024,Vermont,59
Exeggutor,2024,Virginia,46
Exeggutor,2024,Washington,65
Exeggutor,2024,West Virginia,53
Exeggutor,2024,Wisconsin,46
Exeggutor,2024,Wyoming,68
Cubone,2024,Alabama,51
Cubone,2024,Alaska,82
Cubone,2024,Arizona,71
Cubone,2024,Arkansas,61
Cubone,2024,California,61
Cubone,2024,Colorado,69
Cubone,2024,Connecticut,53
Cubone,2024,Delaware,41
Cubone,2024,District of Columbia,25
Cubone,2024,Florida,53
Cubone,2024,Georgia,46
Cubone,2024,Hawaii,100
Cubone,2024,Idaho,76
Cubone,2024,Illinois,58
Cubone,2024,Indiana,56
Cubone,2024,Iowa,56
Cubone,2024,Kansas,64
Cubone,2024,Kentucky,69
Cubone,2024,Louisiana,53
Cubone,2024,Maine,46
Cubone,2024,Maryland,58
Cubone,2024,Massachusetts,56
Cubone,2024,Michigan,53
Cubone,2024,Minnesota,58
Cubone,2024,Mississippi,46
Cubone,2024,Missouri,66
Cubone,2024,Montana,58
Cubone,2024,Nebraska,64
Cubone,2024,Nevada,74
Cubone,2024,New Hampshire,51
Cubone,2024,New Jersey,48
Cubone,2024,New Mexico,53
Cubone,2024,New York,43
Cubone,2024,North Carolina,51
Cubone,2024,North Dakota,58
Cubone,2024,Ohio,61
Cubone,2024,Oklahoma,76
Cubone,2024,Oregon,71
Cubone,2024,Pennsylvania,56
Cubone,2024,Rhode Island,56
Cubone,2024,South Carolina,51
Cubone,2024,South Dakota,46
Cubone,2024,Tennessee,53
Cubone,2024,Texas,61
Cubone,2024,Utah,92
Cubone,2024,Vermont,74
Cubone,2024,Virginia,51
Cubone,2024,Washington,74
Cubone,2024,West Virginia,66
Cubone,2024,Wisconsin,61
Cubone,2024,Wyoming,58
Marowak,2024,Alabama,29
Marowak,2024,Alaska,87
Marowak,2024,Arizona,54
Marowak,2024,Arkansas,35
Marowak,2024,California,48
Marowak,2024,Colorado,41
Marowak,2024,Connecticut,45
Marowak,2024,Delaware,45
Marowak,2024,District of Columbia,35
Marowak,2024,Florida,38
Marowak,2024,Georgia,29
Marowak,2024,Hawaii,100
Marowak,2024,Idaho,48
Marowak,2024,Illinois,38
Marowak,2024,Indiana,38
Marowak,2024,Iowa,48
Marowak,2024,Kansas,41
Marowak,2024,Kentucky,48
Marowak,2024,Louisiana,38
Marowak,2024,Maine,35
Marowak,2024,Maryland,45
Marowak,2024,Massachusetts,38
Marowak,2024,Michigan,41
Marowak,2024,Minnesota,45
Marowak,2024,Mississippi,32
Marowak,2024,Missouri,41
Marowak,2024,Montana,41
Marowak,2024,Nebraska,38
Marowak,2024,Nevada,51
Marowak,2024,New Hampshire,35
Marowak,2024,New Jersey,45
Marowak,2024,New Mexico,22
Marowak,2024,New York,35
Marowak,2024,North Carolina,38
Marowak,2024,North Dakota,0
Marowak,2024,Ohio,41
Marowak,2024,Oklahoma,54
Marowak,2024,Oregon,51
Marowak,2024,Pennsylvania,41
Marowak,2024,Rhode Island,25
Marowak,2024,South Carolina,41
Marowak,2024,South Dakota,0
Marowak,2024,Tennessee,41
Marowak,2024,Texas,41
Marowak,2024,Utah,67
Marowak,2024,Vermont,0
Marowak,2024,Virginia,35
Marowak,2024,Washington,54
Marowak,2024,West Virginia,61
Marowak,2024,Wisconsin,38
Marowak,2024,Wyoming,0
Hitmonlee,2024,Alabama,41
Hitmonlee,2024,Alaska,0
Hitmonlee,2024,Arizona,58
Hitmonlee,2024,Arkansas,70
Hitmonlee,2024,California,70
Hitmonlee,2024,Colorado,58
Hitmonlee,2024,Connecticut,52
Hitmonlee,2024,Delaware,0
Hitmonlee,2024,District of Columbia,0
Hitmonlee,2024,Florida,64
Hitmonlee,2024,Georgia,58
Hitmonlee,2024,Hawaii,100
Hitmonlee,2024,Idaho,47
Hitmonlee,2024,Illinois,58
Hitmonlee,2024,Indiana,70
Hitmonlee,2024,Iowa,76
Hitmonlee,2024,Kansas,52
Hitmonlee,2024,Kentucky,47
Hitmonlee,2024,Louisiana,70
Hitmonlee,2024,Maine,94
Hitmonlee,2024,Maryland,76
Hitmonlee,2024,Massachusetts,52
Hitmonlee,2024,Michigan,58
Hitmonlee,2024,Minnesota,76
Hitmonlee,2024,Mississippi,35
Hitmonlee,2024,Missouri,58
Hitmonlee,2024,Montana,64
Hitmonlee,2024,Nebraska,41
Hitmonlee,2024,Nevada,64
Hitmonlee,2024,New Hampshire,100
Hitmonlee,2024,New Jersey,64
Hitmonlee,2024,New Mexico,35
Hitmonlee,2024,New York,52
Hitmonlee,2024,North Carolina,52
Hitmonlee,2024,North Dakota,82
Hitmonlee,2024,Ohio,64
Hitmonlee,2024,Oklahoma,64
Hitmonlee,2024,Oregon,64
Hitmonlee,2024,Pennsylvania,76
Hitmonlee,2024,Rhode Island,58
Hitmonlee,2024,South Carolina,41
Hitmonlee,2024,South Dakota,0
Hitmonlee,2024,Tennessee,58
Hitmonlee,2024,Texas,52
Hitmonlee,2024,Utah,58
Hitmonlee,2024,Vermont,0
Hitmonlee,2024,Virginia,64
Hitmonlee,2024,Washington,70
Hitmonlee,2024,West Virginia,94
Hitmonlee,2024,Wisconsin,64
Hitmonlee,2024,Wyoming,0
Hitmonchan,2024,Alabama,56
Hitmonchan,2024,Alaska,0
Hitmonchan,2024,Arizona,81
Hitmonchan,2024,Arkansas,87
Hitmonchan,2024,California,81
Hitmonchan,2024,Colorado,75
Hitmonchan,2024,Connecticut,68
Hitmonchan,2024,Delaware,56
Hitmonchan,2024,District of Columbia,0
Hitmonchan,2024,Florida,62
Hitmonchan,2024,Georgia,62
Hitmonchan,2024,Hawaii,87
Hitmonchan,2024,Idaho,56
Hitmonchan,2024,Illinois,68
Hitmonchan,2024,Indiana,93
Hitmonchan,2024,Iowa,56
Hitmonchan,2024,Kansas,56
Hitmonchan,2024,Kentucky,68
Hitmonchan,2024,Louisiana,75
Hitmonchan,2024,Maine,62
Hitmonchan,2024,Maryland,75
Hitmonchan,2024,Massachusetts,68
Hitmonchan,2024,Michigan,75
Hitmonchan,2024,Minnesota,81
Hitmonchan,2024,Mississippi,56
Hitmonchan,2024,Missouri,68
Hitmonchan,2024,Montana,68
Hitmonchan,2024,Nebraska,56
Hitmonchan,2024,Nevada,87
Hitmonchan,2024,New Hampshire,87
Hitmonchan,2024,New Jersey,75
Hitmonchan,2024,New Mexico,75
Hitmonchan,2024,New York,56
Hitmonchan,2024,North Carolina,68
Hitmonchan,2024,North Dakota,0
Hitmonchan,2024,Ohio,75
Hitmonchan,2024,Oklahoma,62
Hitmonchan,2024,Oregon,75
Hitmonchan,2024,Pennsylvania,75
Hitmonchan,2024,Rhode Island,100
Hitmonchan,2024,South Carolina,56
Hitmonchan,2024,South Dakota,0
Hitmonchan,2024,Tennessee,68
Hitmonchan,2024,Texas,68
Hitmonchan,2024,Utah,81
Hitmonchan,2024,Vermont,0
Hitmonchan,2024,Virginia,62
Hitmonchan,2024,Washington,93
Hitmonchan,2024,West Virginia,75
Hitmonchan,2024,Wisconsin,68
Hitmonchan,2024,Wyoming,0
Lickitung,2024,Alabama,36
Lickitung,2024,Alaska,0
Lickitung,2024,Arizona,52
Lickitung,2024,Arkansas,40
Lickitung,2024,California,52
Lickitung,2024,Colorado,40
Lickitung,2024,Connecticut,36
Lickitung,2024,Delaware,100
Lickitung,2024,District of Columbia,36
Lickitung,2024,Florida,40
Lickitung,2024,Georgia,36
Lickitung,2024,Hawaii,68
Lickitung,2024,Idaho,44
Lickitung,2024,Illinois,40
Lickitung,2024,Indiana,52
Lickitung,2024,Iowa,60
Lickitung,2024,Kansas,72
Lickitung,2024,Kentucky,44
Lickitung,2024,Louisiana,24
Lickitung,2024,Maine,60
Lickitung,2024,Maryland,40
Lickitung,2024,Massachusetts,40
Lickitung,2024,Michigan,52
Lickitung,2024,Minnesota,56
Lickitung,2024,Mississippi,44
Lickitung,2024,Missouri,52
Lickitung,2024,Montana,0
Lickitung,2024,Nebraska,36
Lickitung,2024,Nevada,40
Lickitung,2024,New Hampshire,40
Lickitung,2024,New Jersey,36
Lickitung,2024,New Mexico,28
Lickitung,2024,New York,36
Lickitung,2024,North Carolina,36
Lickitung,2024,North Dakota,56
Lickitung,2024,Ohio,44
Lickitung,2024,Oklahoma,48
Lickitung,2024,Oregon,52
Lickitung,2024,Pennsylvania,44
Lickitung,2024,Rhode Island,72
Lickitung,2024,South Carolina,36
Lickitung,2024,South Dakota,0
Lickitung,2024,Tennessee,44
Lickitung,2024,Texas,36
Lickitung,2024,Utah,56
Lickitung,2024,Vermont,0
Lickitung,2024,Virginia,36
Lickitung,2024,Washington,60
Lickitung,2024,West Virginia,28
Lickitung,2024,Wisconsin,60
Lickitung,2024,Wyoming,0
Koffing,2024,Alabama,56
Koffing,2024,Alaska,0
Koffing,2024,Arizona,75
